2020-01-01,01:00:00,20.002512
2020-01-01,01:00:01,20.033474
2020-01-01,01:00:02,20.066965
2020-01-01,01:00:03,20.119491
2020-01-01,01:00:04,20.147032
2020-01-01,01:00:05,20.173986
2020-01-01,01:00:06,20.213819
2020-01-01,01:00:08,20.260115
2020-01-01,01:00:09,20.315895
2020-01-01,01:00:11,20.369126
2020-01-01,01:00:14,20.44331
2020-01-01,01:00:17,20.512815
2020-01-01,01:00:20,20.612596
2020-01-01,01:00:24,20.70358
2020-01-01,01:00:28,20.786993
2020-01-01,01:00:33,20.881658
2020-01-01,01:00:38,20.967852
2020-01-01,01:00:44,21.066778
2020-01-01,01:00:49,21.156529
2020-01-01,01:00:56,21.238905
2020-01-01,01:01:02,21.331292
2020-01-01,01:01:09,21.417074
2020-01-01,01:01:16,21.497978
2020-01-01,01:01:25,21.57536
2020-01-01,01:01:37,21.679981
2020-01-01,01:01:54,21.805823
2020-01-01,01:02:08,21.989248
2020-01-01,01:02:22,22.131247
2020-01-01,01:02:36,22.26816
2020-01-01,01:02:49,22.398417
2020-01-01,01:03:08,22.520735
2020-01-01,01:03:32,22.666922
2020-01-01,01:04:03,22.838439
2020-01-01,01:04:35,23.026969
2020-01-01,01:05:14,23.17857
2020-01-01,01:05:54,23.325307
2020-01-01,01:06:34,23.43307
2020-01-01,01:07:23,23.510072
2020-01-01,01:08:12,23.574074
2020-01-01,01:09:02,23.612724
2020-01-01,01:09:51,23.634635
2020-01-01,01:10:12,23.645934
2020-01-01,01:10:33,23.648526
2020-01-01,01:11:17,23.650251
2020-01-01,01:12:01,23.651949
2020-01-01,01:12:45,23.65191
2020-01-01,01:13:29,23.651025
2020-01-01,01:14:14,23.649836
2020-01-01,01:14:58,23.64866
2020-01-01,01:15:42,23.647652
2020-01-01,01:16:26,23.646878
2020-01-01,01:17:10,23.646346
2020-01-01,01:17:54,23.646038
2020-01-01,01:18:39,23.645918
2020-01-01,01:19:23,23.645952
2020-01-01,01:20:07,23.646105
2020-01-01,01:20:51,23.646347
2020-01-01,01:21:35,23.646653
2020-01-01,01:22:19,23.647005
2020-01-01,01:23:04,23.647387
2020-01-01,01:23:48,23.64779
2020-01-01,01:24:32,23.648206
2020-01-01,01:25:16,23.64863
2020-01-01,01:26:00,23.649057
2020-01-01,01:26:44,23.649487
2020-01-01,01:27:29,23.649917
2020-01-01,01:28:13,23.650347
2020-01-01,01:28:57,23.650777
2020-01-01,01:29:41,23.651206
2020-01-01,01:30:25,23.651635
2020-01-01,01:31:09,23.652063
2020-01-01,01:31:54,23.65249
2020-01-01,01:32:38,23.652917
2020-01-01,01:33:22,23.653344
2020-01-01,01:34:06,23.65377
2020-01-01,01:34:50,23.654197
2020-01-01,01:35:34,23.654623
2020-01-01,01:36:19,23.655049
2020-01-01,01:37:03,23.655475
2020-01-01,01:37:47,23.655901
2020-01-01,01:38:31,23.656327
2020-01-01,01:39:15,23.656753
2020-01-01,01:39:59,23.657179
2020-01-01,01:40:44,23.657605
2020-01-01,01:41:28,23.658031
2020-01-01,01:42:12,23.658457
2020-01-01,01:42:56,23.658883
2020-01-01,01:43:40,23.65931
2020-01-01,01:44:24,23.659736
2020-01-01,01:45:09,23.660162
2020-01-01,01:45:53,23.660588
2020-01-01,01:46:37,23.661014
2020-01-01,01:47:21,23.66144
2020-01-01,01:48:05,23.661866
2020-01-01,01:48:49,23.662292
2020-01-01,01:49:34,23.662718
2020-01-01,01:50:18,23.663144
2020-01-01,01:51:02,23.66357
2020-01-01,01:51:46,23.663996
2020-01-01,01:52:30,23.664422
2020-01-01,01:53:15,23.664848
2020-01-01,01:53:59,23.665274
2020-01-01,01:54:43,23.6657
2020-01-01,01:55:27,23.666126
2020-01-01,01:56:11,23.666552
2020-01-01,01:56:55,23.666979
2020-01-01,01:57:40,23.667405
2020-01-01,01:58:24,23.667831
2020-01-01,01:59:08,23.668257
2020-01-01,01:59:52,23.668683
2020-01-01,02:00:00,23.669109
2020-01-01,02:00:01,23.66919
2020-01-01,02:00:02,23.669199
2020-01-01,02:00:03,23.66921
2020-01-01,02:00:04,23.669218
2020-01-01,02:00:05,23.669229
2020-01-01,02:00:06,23.669238
2020-01-01,02:00:07,23.669248
2020-01-01,02:00:08,23.669254
2020-01-01,02:00:09,23.669266
2020-01-01,02:00:10,23.669273
2020-01-01,02:00:11,23.669286
2020-01-01,02:00:12,23.669293
2020-01-01,02:00:13,23.669306
2020-01-01,02:00:14,23.669313
2020-01-01,02:00:15,23.669326
2020-01-01,02:00:16,23.669333
2020-01-01,02:00:17,23.66934
2020-01-01,02:00:18,23.669353
2020-01-01,02:00:19,23.66936
2020-01-01,02:00:20,23.669374
2020-01-01,02:00:21,23.66938
2020-01-01,02:00:22,23.669394
2020-01-01,02:00:23,23.669401
2020-01-01,02:00:24,23.669415
2020-01-01,02:00:25,23.669422
2020-01-01,02:00:26,23.669436
2020-01-01,02:00:27,23.669443
2020-01-01,02:00:28,23.669451
2020-01-01,02:00:29,23.669465
2020-01-01,02:00:30,23.669472
2020-01-01,02:00:31,23.669487
2020-01-01,02:00:32,23.669494
2020-01-01,02:00:33,23.669509
2020-01-01,02:00:34,23.669517
2020-01-01,02:00:35,23.669524
2020-01-01,02:00:36,23.669542
2020-01-01,02:00:37,23.669552
2020-01-01,02:00:38,23.669561
2020-01-01,02:00:39,23.66957
2020-01-01,02:00:40,23.669589
2020-01-01,02:00:41,23.669599
2020-01-01,02:00:42,23.669608
2020-01-01,02:00:43,23.669618
2020-01-01,02:00:44,23.669628
2020-01-01,02:00:45,23.669648
2020-01-01,02:00:46,23.669658
2020-01-01,02:00:47,23.669668
2020-01-01,02:00:48,23.669678
2020-01-01,02:00:49,23.669688
2020-01-01,02:00:50,23.669709
2020-01-01,02:00:51,23.66972
2020-01-01,02:00:52,23.669731
2020-01-01,02:00:53,23.669741
2020-01-01,02:00:54,23.669763
2020-01-01,02:00:55,23.669774
2020-01-01,02:00:56,23.669785
2020-01-01,02:00:57,23.669797
2020-01-01,02:00:58,23.669808
2020-01-01,02:00:59,23.669831
2020-01-01,02:01:00,23.669843
2020-01-01,02:01:01,23.669854
2020-01-01,02:01:02,23.669866
2020-01-01,02:01:03,23.669878
2020-01-01,02:01:04,23.669902
2020-01-01,02:01:05,23.669914
2020-01-01,02:01:06,23.669927
2020-01-01,02:01:07,23.669939
2020-01-01,02:01:08,23.669952
2020-01-01,02:01:09,23.669977
2020-01-01,02:01:10,23.66999
2020-01-01,02:01:11,23.670003
2020-01-01,02:01:12,23.670016
2020-01-01,02:01:13,23.670043
2020-01-01,02:01:14,23.670056
2020-01-01,02:01:15,23.67007
2020-01-01,02:01:16,23.670083
2020-01-01,02:01:17,23.670097
2020-01-01,02:01:18,23.670125
2020-01-01,02:01:19,23.670139
2020-01-01,02:01:20,23.670153
2020-01-01,02:01:21,23.670167
2020-01-01,02:01:22,23.670181
2020-01-01,02:01:23,23.670211
2020-01-01,02:01:24,23.670225
2020-01-01,02:01:25,23.67024
2020-01-01,02:01:26,23.670255
2020-01-01,02:01:27,23.670273
2020-01-01,02:01:28,23.670291
2020-01-01,02:01:29,23.67031
2020-01-01,02:01:30,23.670328
2020-01-01,02:01:31,23.670347
2020-01-01,02:01:32,23.670366
2020-01-01,02:01:33,23.670385
2020-01-01,02:01:34,23.670404
2020-01-01,02:01:35,23.670423
2020-01-01,02:01:36,23.670443
2020-01-01,02:01:37,23.670462
2020-01-01,02:01:38,23.670482
2020-01-01,02:01:39,23.670502
2020-01-01,02:01:40,23.670522
2020-01-01,02:01:41,23.670542
2020-01-01,02:01:42,23.670562
2020-01-01,02:01:43,23.670583
2020-01-01,02:01:44,23.670604
2020-01-01,02:01:45,23.670625
2020-01-01,02:01:46,23.670645
2020-01-01,02:01:47,23.670667
2020-01-01,02:01:48,23.670688
2020-01-01,02:01:49,23.670709
2020-01-01,02:01:50,23.670731
2020-01-01,02:01:51,23.670753
2020-01-01,02:01:52,23.670775
2020-01-01,02:01:53,23.670797
2020-01-01,02:01:54,23.670819
2020-01-01,02:01:55,23.670864
2020-01-01,02:01:56,23.670886
2020-01-01,02:01:57,23.670909
2020-01-01,02:01:58,23.670932
2020-01-01,02:01:59,23.670955
2020-01-01,02:02:00,23.670978
2020-01-01,02:02:01,23.671002
2020-01-01,02:02:02,23.671025
2020-01-01,02:02:03,23.671049
2020-01-01,02:02:04,23.671072
2020-01-01,02:02:05,23.671096
2020-01-01,02:02:06,23.67112
2020-01-01,02:02:07,23.671145
2020-01-01,02:02:08,23.671169
2020-01-01,02:02:09,23.671193
2020-01-01,02:02:10,23.671218
2020-01-01,02:02:11,23.671243
2020-01-01,02:02:12,23.671268
2020-01-01,02:02:13,23.671293
2020-01-01,02:02:14,23.671318
2020-01-01,02:02:15,23.671343
2020-01-01,02:02:16,23.671369
2020-01-01,02:02:17,23.671394
2020-01-01,02:02:18,23.67142
2020-01-01,02:02:20,23.671451
2020-01-01,02:02:21,23.671482
2020-01-01,02:02:22,23.671514
2020-01-01,02:02:23,23.671545
2020-01-01,02:02:24,23.671577
2020-01-01,02:02:26,23.671609
2020-01-01,02:02:27,23.671641
2020-01-01,02:02:28,23.671674
2020-01-01,02:02:29,23.671706
2020-01-01,02:02:30,23.671739
